Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa01130:Biosynthesis of antibiotics	29	0.8116428771340609	2.245124925015828E-6	Q06210, O95394, P04040, O43175, Q5TCS8, P30837, P05166, Q92947, Q01433, Q96M32, Q9Y6K8, P56597, P37837, P23378, P21912, P48728, P49354, P34897, Q9Y5B8, Q9UDR5, P36871, O95861, Q96G03, P52209, P40939, P14618, Q99798, Q8N5Z0, P21399	1619	37	4325	2.093801645994358	0.004111334091675634	0.004111334091675634	0.003821206675436173
KEGG_PATHWAY	rno03010:Ribosome	20	0.559753708368318	3.5039735178011745E-5	P20280, P19945, P62755, P62278, P61354, P62083, P62752, P62282, P18445, P24049, P62914, P17078, P62890, P29314, P62845, P62909, P12001, P62864, P62243, P60868	1619	24	4325	2.2261684167181386	0.06227546008153262	0.031638218474899005	0.059622028938977056
KEGG_PATHWAY	hsa03040:Spliceosome	21	0.5877413937867338	4.5412637992697157E-5	O60306, O14776, O75643, Q9BUQ8, Q15029, O43172, Q9BZJ0, Q15428, Q96DI7, Q32P51, Q9UKV3, Q08170, Q9UHX1, O43143, Q16629, Q15393, Q00839, Q96A72, Q15459, Q96J01, O43447	1619	26	4325	2.1576709269729655	0.07995627504300828	0.027395765907631153	0.0772656716743314
KEGG_PATHWAY	mmu01130:Biosynthesis of antibiotics	23	0.6437167646235656	1.4679161308717804E-4	Q9JLJ2, Q8BH95, Q9WTP7, Q9WTP6, Q61425, Q99NB1, P47856, Q91V92, Q9D051, Q91ZA3, Q91YN5, Q99JW2, Q99JY0, Q9QXD6, P52792, Q9D6R2, Q91WT9, Q920P5, Q01768, Q9D4D4, Q9CQF9, Q9Z2I9, Q8VDL4	1619	31	4325	1.9820080097232462	0.23614888314774896	0.06512794208314898	0.24955052655291077
KEGG_PATHWAY	bta01100:Metabolic pathways	53	1.4833473271760425	5.40248589830372E-4	Q3T0R7, Q95KV7, Q5EA40, P00428, Q29RK2, A4IFD0, Q3MHH4, P79098, Q5EA79, P56602, Q07130, Q4JIJ3, Q2KJC9, Q2KJC6, P30122, Q17QJ7, P11181, Q3ZC84, A8E657, Q0VD27, Q2KJI2, P11179, P42029, P20000, Q0P5A2, P42026, Q3ZBD7, Q08DG6, Q58CP0, Q29RI9, Q5I598, P48818, O46629, Q3T0P6, Q2KIN5, Q3SZH7, P55859, Q29448, Q6B855, Q3SZL5, Q5E9W3, Q3T0Z7, Q3SZI0, Q0IID9, Q3T0Q3, Q5EAC2, Q02369, P02721, A5PKH3, O77834, P00727, Q3ZBY7, Q28852	1619	96	4325	1.474836576075767	0.6290262776805144	0.17989656763023776	0.9155521486025275
KEGG_PATHWAY	hsa01200:Carbon metabolism	17	0.4757906521130702	8.027210845977135E-4	P11498, P00367, P37837, P21912, P23378, P48728, P34897, P04040, O43175, P05166, P52209, P40939, P22033, P14618, Q99798, Q96PE7, P21399	1619	22	4325	2.0642652591386375	0.7708972550517171	0.2177629499834013	1.3575075799326375
KEGG_PATHWAY	mmu03050:Proteasome	10	0.279876854184159	9.404844968675908E-4	O35226, P62334, O35593, Q9D8W5, Q9Z2U1, Q8BHL8, P14685, Q9CWH6, P70195, P60897	1619	10	4325	2.671402100061766	0.8221119928223293	0.21859156366240495	1.588732664289294
KEGG_PATHWAY	dme00190:Oxidative phosphorylation	10	0.279876854184159	9.404844968675908E-4	P91929, Q24407, Q9W4P5, Q9W141, Q9V3J1, O01666, Q94519, Q24439, P54611, Q05825	1619	10	4325	2.671402100061766	0.8221119928223293	0.21859156366240495	1.588732664289294
KEGG_PATHWAY	mmu01200:Carbon metabolism	13	0.36383991043940667	9.464399680032147E-4	Q8BH95, Q9QXD6, P52792, Q8BMF3, Q8BGT5, Q9D6R2, Q8VC30, Q99NB1, Q9D4D4, Q9D051, Q91ZA3, Q9Z2I9, Q8VDL4	1619	15	4325	2.3152151533868643	0.8240472365685311	0.19522493558393028	1.5987169425845327
KEGG_PATHWAY	mmu03040:Spliceosome	21	0.5877413937867338	0.0019385007604142451	Q8R3N6, Q9R1C7, Q9JJW6, Q9D287, Q8CGF7, Q9D554, Q9D0W5, Q9DCD2, Q922V4, Q99PV0, O35900, Q3TIX9, Q923D5, P62313, Q8VE97, Q61656, Q6PFR5, Q9DC48, Q8CGZ0, P62311, Q9JIX8	1619	31	4325	1.809659487138616	0.9715782654495011	0.3267390932482471	3.2486530331461094
